raw_source_row_number,raw_source_sheet_name,parsed_school,parsed_level,parsed_nationality,parsed_applicant_citizenship,actual_target,predicted_probability_awarded,confidence_score,selected_threshold,approve_threshold,reject_threshold,fairness_risk_flag,fairness_risk_reason,recommended_action,action_reason,case_explanation
2123,Export,"College Louise Wegmann, Beruit",Undergraduate,Lebanon,Lebanon,1,0.20178675651550293,0.7982132434844971,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2116,Export,"Hariri School III, Tareek Al Jadeeda",Undergraduate,Palestine,Palestine,1,0.9390347003936768,0.9390347003936768,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2950,Export,"Saint Mary's Orthodox College (SMOC), Beirut",Undergraduate,Lebanon,Lebanon,1,0.8611106872558594,0.8611106872558594,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
154,Export,"College Notre Dame de Nazareth (NDN), Achrafieh",Undergraduate,Lebanon,Lebanon,0,0.6257278323173523,0.6257278323173523,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1574,Export,"College Notre Dame de Nazareth (NDN), Achrafieh",Undergraduate,Lebanon,Lebanon,1,0.9080261588096619,0.9080261588096619,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2288,Export,"Jesus & Mary School, Rabweh",Undergraduate,Lebanon,Lebanon,0,0.5428245067596436,0.5428245067596436,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2810,Export,,Graduate,Lebanon,Lebanon,1,0.8481122851371765,0.8481122851371765,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1355,Export,The International School of Choueifat - Doha,Undergraduate,Lebanon,Lebanon,0,0.13415342569351196,0.865846574306488,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1056,Export,"Shouf National College, Chouf",Undergraduate,Lebanon,Lebanon Grenada,1,0.657920777797699,0.657920777797699,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1812,Export,"International School of Choueifat, Koura",Undergraduate,Lebanon,Lebanon,1,0.41009628772735596,0.589903712272644,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2568,Export,"Zahrat Al Ihsan School, Achrafieh",Undergraduate,Lebanon,Lebanon,1,0.8246364593505859,0.8246364593505859,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2165,Export,"Amjad School, Choueifat",Undergraduate,Lebanon,Lebanon,1,0.7964380383491516,0.7964380383491516,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2812,Export,,Professional,Lebanon,Lebanon,0,0.0423443578183651,0.9576556421816349,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
502,Export,,Undergraduate,Palestine,Palestine,1,0.928361713886261,0.928361713886261,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1576,Export,,Graduate,Malawi,Malawi,1,0.8648390173912048,0.8648390173912048,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2016,Export,,Undergraduate,Lebanon,Lebanon,0,0.035680413246154785,0.9643195867538452,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2734,Export,Collège Saint Joseph Antoura,Undergraduate,Lebanon,Lebanon,1,0.7066496014595032,0.7066496014595032,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
562,Export,"Greenfield College, Bir Hassan",Undergraduate,Lebanon,Lebanon Brazil,1,0.8778274655342102,0.8778274655342102,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2902,Export,"Al Bayader High School Aramoun, Aramoun",Undergraduate,Lebanon,Lebanon,0,0.2221611589193344,0.7778388410806656,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1663,Export,,Undergraduate,Lebanon,Lebanon,0,0.2779562771320343,0.7220437228679657,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
347,Export,,Graduate,Lebanon,Lebanon,1,0.9204978942871094,0.9204978942871094,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2956,Export,,Professional,Lebanon,Lebanon,1,0.8961663246154785,0.8961663246154785,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1316,Export,"Tripoli Evangelical School for Girls and Boys, Rasmaska",Undergraduate,Lebanon,Lebanon Venezuela,1,0.2949255704879761,0.7050744295120239,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
239,Export,,Professional,Lebanon,,1,0.9128204584121704,0.9128204584121704,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
248,Export,"International College (IC), Beirut",Undergraduate,Lebanon,Lebanon,1,0.3930127024650574,0.6069872975349426,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
51,Export,King Khaled International School,Undergraduate,Lebanon,Lebanon,0,0.03394847735762596,0.966051522642374,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
